date,target_slot,issue_date,issue_time,lead_time_hours,pv_forecast_op_kW
2025-12-24,73,2025-12-24,06:00:00,6.333333333333333,6069.8920333333335
2025-12-24,74,2025-12-24,06:00:00,6.5,5915.128000000001
2025-12-24,75,2025-12-24,06:00:00,6.666666666666667,5760.363966666667
2025-12-24,76,2025-12-24,06:00:00,6.833333333333333,5605.599933333333
2025-12-24,77,2025-12-24,12:00:00,1.0,5474.2328
2025-12-24,78,2025-12-24,12:00:00,1.1666666666666667,5310.5436666666665
2025-12-24,79,2025-12-24,12:00:00,1.3333333333333333,5146.854533333333
2025-12-24,80,2025-12-24,12:00:00,1.5,4983.1654
2025-12-24,81,2025-12-24,12:00:00,1.6666666666666667,4819.476266666667
2025-12-24,82,2025-12-24,12:00:00,1.8333333333333333,4655.787133333333
2025-12-24,83,2025-12-24,12:00:00,2.0,4492.098
2025-12-24,84,2025-12-24,12:00:00,2.1666666666666665,4314.900283333333
2025-12-24,85,2025-12-24,12:00:00,2.3333333333333335,4137.702566666667
2025-12-24,86,2025-12-24,12:00:00,2.5,3960.5048500000003
2025-12-24,87,2025-12-24,12:00:00,2.6666666666666665,3783.3071333333337
2025-12-24,88,2025-12-24,12:00:00,2.8333333333333335,3606.1094166666667
2025-12-24,89,2025-12-24,12:00:00,3.0,3428.9117
2025-12-24,90,2025-12-24,12:00:00,3.1666666666666665,3134.2943833333334
2025-12-24,91,2025-12-24,12:00:00,3.3333333333333335,2839.6770666666666
2025-12-24,92,2025-12-24,12:00:00,3.5,2545.05975
2025-12-24,93,2025-12-24,12:00:00,3.6666666666666665,2250.4424333333336
2025-12-24,94,2025-12-24,12:00:00,3.8333333333333335,1955.8251166666666
2025-12-24,95,2025-12-24,12:00:00,4.0,1661.2078
2025-12-24,96,2025-12-24,12:00:00,4.166666666666667,1384.3398333333332
2025-12-24,97,2025-12-24,12:00:00,4.333333333333333,1107.4718666666668
2025-12-24,98,2025-12-24,12:00:00,4.5,830.6039
2025-12-24,99,2025-12-24,12:00:00,4.666666666666667,553.7359333333334
2025-12-24,100,2025-12-24,12:00:00,4.833333333333333,276.8679666666667
2025-12-24,101,2025-12-24,12:00:00,5.0,0.0
2025-12-24,102,2025-12-24,12:00:00,5.166666666666667,0.0
2025-12-24,103,2025-12-24,12:00:00,5.333333333333333,0.0
2025-12-24,104,2025-12-24,12:00:00,5.5,0.0
2025-12-24,105,2025-12-24,12:00:00,5.666666666666667,0.0
2025-12-24,106,2025-12-24,12:00:00,5.833333333333333,0.0
2025-12-24,107,2025-12-24,12:00:00,6.0,0.0
2025-12-24,108,2025-12-24,12:00:00,6.166666666666667,0.0
2025-12-24,109,2025-12-24,12:00:00,6.333333333333333,0.0
2025-12-24,110,2025-12-24,12:00:00,6.5,0.0
2025-12-24,111,2025-12-24,12:00:00,6.666666666666667,0.0
2025-12-24,112,2025-12-24,12:00:00,6.833333333333333,0.0
2025-12-24,113,2025-12-24,18:00:00,1.0,0.0
2025-12-24,114,2025-12-24,18:00:00,1.1666666666666667,0.0
2025-12-24,115,2025-12-24,18:00:00,1.3333333333333333,0.0
2025-12-24,116,2025-12-24,18:00:00,1.5,0.0
2025-12-24,117,2025-12-24,18:00:00,1.6666666666666667,0.0
2025-12-24,118,2025-12-24,18:00:00,1.8333333333333333,0.0
2025-12-24,119,2025-12-24,18:00:00,2.0,0.0
2025-12-24,120,2025-12-24,18:00:00,2.1666666666666665,0.0
2025-12-24,121,2025-12-24,18:00:00,2.3333333333333335,0.0
2025-12-24,122,2025-12-24,18:00:00,2.5,0.0
2025-12-24,123,2025-12-24,18:00:00,2.6666666666666665,0.0
2025-12-24,124,2025-12-24,18:00:00,2.8333333333333335,0.0
2025-12-24,125,2025-12-24,18:00:00,3.0,0.0
2025-12-24,126,2025-12-24,18:00:00,3.1666666666666665,0.0
2025-12-24,127,2025-12-24,18:00:00,3.3333333333333335,0.0
2025-12-24,128,2025-12-24,18:00:00,3.5,0.0
2025-12-24,129,2025-12-24,18:00:00,3.6666666666666665,0.0
2025-12-24,130,2025-12-24,18:00:00,3.8333333333333335,0.0
2025-12-24,131,2025-12-24,18:00:00,4.0,0.0
2025-12-24,132,2025-12-24,18:00:00,4.166666666666667,0.0
2025-12-24,133,2025-12-24,18:00:00,4.333333333333333,0.0
2025-12-24,134,2025-12-24,18:00:00,4.5,0.0
2025-12-24,135,2025-12-24,18:00:00,4.666666666666667,0.0
2025-12-24,136,2025-12-24,18:00:00,4.833333333333333,0.0
2025-12-24,137,2025-12-24,18:00:00,5.0,0.0
2025-12-24,138,2025-12-24,18:00:00,5.166666666666667,0.0
2025-12-24,139,2025-12-24,18:00:00,5.333333333333333,0.0
2025-12-24,140,2025-12-24,18:00:00,5.5,0.0
2025-12-24,141,2025-12-24,18:00:00,5.666666666666667,0.0
2025-12-24,142,2025-12-24,18:00:00,5.833333333333333,0.0
2025-12-24,143,2025-12-24,18:00:00,6.0,0.0
2025-12-25,0,2025-12-24,18:00:00,6.166666666666667,0.0
2025-12-25,1,2025-12-24,18:00:00,6.333333333333333,0.0
2025-12-25,2,2025-12-24,18:00:00,6.5,0.0
2025-12-25,3,2025-12-24,18:00:00,6.666666666666667,0.0
2025-12-25,4,2025-12-24,18:00:00,6.833333333333333,0.0
2025-12-25,5,2025-12-25,00:00:00,1.0,0.0
2025-12-25,6,2025-12-25,00:00:00,1.1666666666666667,0.0
2025-12-25,7,2025-12-25,00:00:00,1.3333333333333333,0.0
2025-12-25,8,2025-12-25,00:00:00,1.5,0.0
2025-12-25,9,2025-12-25,00:00:00,1.6666666666666667,0.0
2025-12-25,10,2025-12-25,00:00:00,1.8333333333333333,0.0
2025-12-25,11,2025-12-25,00:00:00,2.0,0.0
2025-12-25,12,2025-12-25,00:00:00,2.1666666666666665,0.0
2025-12-25,13,2025-12-25,00:00:00,2.3333333333333335,0.0
2025-12-25,14,2025-12-25,00:00:00,2.5,0.0
2025-12-25,15,2025-12-25,00:00:00,2.6666666666666665,0.0
2025-12-25,16,2025-12-25,00:00:00,2.8333333333333335,0.0
2025-12-25,17,2025-12-25,00:00:00,3.0,0.0
2025-12-25,18,2025-12-25,00:00:00,3.1666666666666665,0.0
2025-12-25,19,2025-12-25,00:00:00,3.3333333333333335,0.0
2025-12-25,20,2025-12-25,00:00:00,3.5,0.0
2025-12-25,21,2025-12-25,00:00:00,3.6666666666666665,0.0
2025-12-25,22,2025-12-25,00:00:00,3.8333333333333335,0.0
2025-12-25,23,2025-12-25,00:00:00,4.0,0.0
2025-12-25,24,2025-12-25,00:00:00,4.166666666666667,0.0
2025-12-25,25,2025-12-25,00:00:00,4.333333333333333,0.0
2025-12-25,26,2025-12-25,00:00:00,4.5,0.0
2025-12-25,27,2025-12-25,00:00:00,4.666666666666667,0.0
2025-12-25,28,2025-12-25,00:00:00,4.833333333333333,0.0
2025-12-25,29,2025-12-25,00:00:00,5.0,0.0
2025-12-25,30,2025-12-25,00:00:00,5.166666666666667,0.0
2025-12-25,31,2025-12-25,00:00:00,5.333333333333333,0.0
2025-12-25,32,2025-12-25,00:00:00,5.5,0.0
2025-12-25,33,2025-12-25,00:00:00,5.666666666666667,0.0
2025-12-25,34,2025-12-25,00:00:00,5.833333333333333,0.0
2025-12-25,35,2025-12-25,00:00:00,6.0,0.0
2025-12-25,36,2025-12-25,00:00:00,6.166666666666667,0.0
2025-12-25,37,2025-12-25,00:00:00,6.333333333333333,0.0
2025-12-25,38,2025-12-25,00:00:00,6.5,0.0
2025-12-25,39,2025-12-25,00:00:00,6.666666666666667,0.0
2025-12-25,40,2025-12-25,00:00:00,6.833333333333333,0.0
2025-12-25,41,2025-12-25,06:00:00,1.0,0.0
2025-12-25,42,2025-12-25,06:00:00,1.1666666666666667,262.8775166666667
2025-12-25,43,2025-12-25,06:00:00,1.3333333333333333,525.7550333333334
2025-12-25,44,2025-12-25,06:00:00,1.5,788.63255
2025-12-25,45,2025-12-25,06:00:00,1.6666666666666667,1051.5100666666667
2025-12-25,46,2025-12-25,06:00:00,1.8333333333333333,1314.3875833333334
2025-12-25,47,2025-12-25,06:00:00,2.0,1577.2651
2025-12-25,48,2025-12-25,06:00:00,2.1666666666666665,1913.9572666666668
2025-12-25,49,2025-12-25,06:00:00,2.3333333333333335,2250.649433333333
2025-12-25,50,2025-12-25,06:00:00,2.5,2587.3415999999997
2025-12-25,51,2025-12-25,06:00:00,2.6666666666666665,2924.0337666666665
2025-12-25,52,2025-12-25,06:00:00,2.8333333333333335,3260.725933333333
2025-12-25,53,2025-12-25,06:00:00,3.0,3597.4181
2025-12-25,54,2025-12-25,06:00:00,3.1666666666666665,3822.6899666666664
2025-12-25,55,2025-12-25,06:00:00,3.3333333333333335,4047.9618333333333
2025-12-25,56,2025-12-25,06:00:00,3.5,4273.2337
2025-12-25,57,2025-12-25,06:00:00,3.6666666666666665,4498.505566666667
2025-12-25,58,2025-12-25,06:00:00,3.8333333333333335,4723.777433333333
2025-12-25,59,2025-12-25,06:00:00,4.0,4949.0493
2025-12-25,60,2025-12-25,06:00:00,4.166666666666667,5119.0021
2025-12-25,61,2025-12-25,06:00:00,4.333333333333333,5288.9549
2025-12-25,62,2025-12-25,06:00:00,4.5,5458.9077
2025-12-25,63,2025-12-25,06:00:00,4.666666666666667,5628.8605
2025-12-25,64,2025-12-25,06:00:00,4.833333333333333,5798.8133
2025-12-25,65,2025-12-25,06:00:00,5.0,5968.7661
2025-12-25,66,2025-12-25,06:00:00,5.166666666666667,5932.191383333333
2025-12-25,67,2025-12-25,06:00:00,5.333333333333333,5895.616666666667
2025-12-25,68,2025-12-25,06:00:00,5.5,5859.04195
2025-12-25,69,2025-12-25,06:00:00,5.666666666666667,5822.467233333333
2025-12-25,70,2025-12-25,06:00:00,5.833333333333333,5785.892516666667
2025-12-25,71,2025-12-25,06:00:00,6.0,5749.3178
2025-12-25,72,2025-12-25,06:00:00,6.166666666666667,5814.2741
2025-12-25,73,2025-12-25,06:00:00,6.333333333333333,5879.2303999999995
2025-12-25,74,2025-12-25,06:00:00,6.5,5944.1867
2025-12-25,75,2025-12-25,06:00:00,6.666666666666667,6009.143
2025-12-25,76,2025-12-25,06:00:00,6.833333333333333,6074.0993
2025-12-25,77,2025-12-25,12:00:00,1.0,5508.3945
2025-12-25,78,2025-12-25,12:00:00,1.1666666666666667,5352.47955
2025-12-25,79,2025-12-25,12:00:00,1.3333333333333333,5196.564600000001
2025-12-25,80,2025-12-25,12:00:00,1.5,5040.64965
2025-12-25,81,2025-12-25,12:00:00,1.6666666666666667,4884.7347
2025-12-25,82,2025-12-25,12:00:00,1.8333333333333333,4728.819750000001
2025-12-25,83,2025-12-25,12:00:00,2.0,4572.9048
2025-12-25,84,2025-12-25,12:00:00,2.1666666666666665,4348.8795
2025-12-25,85,2025-12-25,12:00:00,2.3333333333333335,4124.8542
2025-12-25,86,2025-12-25,12:00:00,2.5,3900.8289000000004
2025-12-25,87,2025-12-25,12:00:00,2.6666666666666665,3676.8036
2025-12-25,88,2025-12-25,12:00:00,2.8333333333333335,3452.7783
2025-12-25,89,2025-12-25,12:00:00,3.0,3228.753
2025-12-25,90,2025-12-25,12:00:00,3.1666666666666665,2940.46275
2025-12-25,91,2025-12-25,12:00:00,3.3333333333333335,2652.1725
2025-12-25,92,2025-12-25,12:00:00,3.5,2363.88225
2025-12-25,93,2025-12-25,12:00:00,3.6666666666666665,2075.592
2025-12-25,94,2025-12-25,12:00:00,3.8333333333333335,1787.30175
2025-12-25,95,2025-12-25,12:00:00,4.0,1499.0115
2025-12-25,96,2025-12-25,12:00:00,4.166666666666667,1249.17625
2025-12-25,97,2025-12-25,12:00:00,4.333333333333333,999.3410000000001
2025-12-25,98,2025-12-25,12:00:00,4.5,749.50575
2025-12-25,99,2025-12-25,12:00:00,4.666666666666667,499.67050000000006
2025-12-25,100,2025-12-25,12:00:00,4.833333333333333,249.83524999999986
2025-12-25,101,2025-12-25,12:00:00,5.0,0.0
2025-12-25,102,2025-12-25,12:00:00,5.166666666666667,0.0
2025-12-25,103,2025-12-25,12:00:00,5.333333333333333,0.0
2025-12-25,104,2025-12-25,12:00:00,5.5,0.0
2025-12-25,105,2025-12-25,12:00:00,5.666666666666667,0.0
2025-12-25,106,2025-12-25,12:00:00,5.833333333333333,0.0
2025-12-25,107,2025-12-25,12:00:00,6.0,0.0
2025-12-25,108,2025-12-25,12:00:00,6.166666666666667,0.0
2025-12-25,109,2025-12-25,12:00:00,6.333333333333333,0.0
2025-12-25,110,2025-12-25,12:00:00,6.5,0.0
2025-12-25,111,2025-12-25,12:00:00,6.666666666666667,0.0
2025-12-25,112,2025-12-25,12:00:00,6.833333333333333,0.0
2025-12-25,113,2025-12-25,18:00:00,1.0,0.0
2025-12-25,114,2025-12-25,18:00:00,1.1666666666666667,0.0
2025-12-25,115,2025-12-25,18:00:00,1.3333333333333333,0.0
2025-12-25,116,2025-12-25,18:00:00,1.5,0.0
2025-12-25,117,2025-12-25,18:00:00,1.6666666666666667,0.0
2025-12-25,118,2025-12-25,18:00:00,1.8333333333333333,0.0
2025-12-25,119,2025-12-25,18:00:00,2.0,0.0
2025-12-25,120,2025-12-25,18:00:00,2.1666666666666665,0.0
2025-12-25,121,2025-12-25,18:00:00,2.3333333333333335,0.0
2025-12-25,122,2025-12-25,18:00:00,2.5,0.0
2025-12-25,123,2025-12-25,18:00:00,2.6666666666666665,0.0
2025-12-25,124,2025-12-25,18:00:00,2.8333333333333335,0.0
2025-12-25,125,2025-12-25,18:00:00,3.0,0.0
2025-12-25,126,2025-12-25,18:00:00,3.1666666666666665,0.0
2025-12-25,127,2025-12-25,18:00:00,3.3333333333333335,0.0
2025-12-25,128,2025-12-25,18:00:00,3.5,0.0
2025-12-25,129,2025-12-25,18:00:00,3.6666666666666665,0.0
2025-12-25,130,2025-12-25,18:00:00,3.8333333333333335,0.0
2025-12-25,131,2025-12-25,18:00:00,4.0,0.0
2025-12-25,132,2025-12-25,18:00:00,4.166666666666667,0.0
2025-12-25,133,2025-12-25,18:00:00,4.333333333333333,0.0
2025-12-25,134,2025-12-25,18:00:00,4.5,0.0
2025-12-25,135,2025-12-25,18:00:00,4.666666666666667,0.0
2025-12-25,136,2025-12-25,18:00:00,4.833333333333333,0.0
2025-12-25,137,2025-12-25,18:00:00,5.0,0.0
2025-12-25,138,2025-12-25,18:00:00,5.166666666666667,0.0
2025-12-25,139,2025-12-25,18:00:00,5.333333333333333,0.0
2025-12-25,140,2025-12-25,18:00:00,5.5,0.0
2025-12-25,141,2025-12-25,18:00:00,5.666666666666667,0.0
2025-12-25,142,2025-12-25,18:00:00,5.833333333333333,0.0
2025-12-25,143,2025-12-25,18:00:00,6.0,0.0
2025-12-26,0,2025-12-25,18:00:00,6.166666666666667,0.0
2025-12-26,1,2025-12-25,18:00:00,6.333333333333333,0.0
2025-12-26,2,2025-12-25,18:00:00,6.5,0.0
2025-12-26,3,2025-12-25,18:00:00,6.666666666666667,0.0
2025-12-26,4,2025-12-25,18:00:00,6.833333333333333,0.0
2025-12-26,5,2025-12-26,00:00:00,1.0,0.0
2025-12-26,6,2025-12-26,00:00:00,1.1666666666666667,0.0
2025-12-26,7,2025-12-26,00:00:00,1.3333333333333333,0.0
2025-12-26,8,2025-12-26,00:00:00,1.5,0.0
2025-12-26,9,2025-12-26,00:00:00,1.6666666666666667,0.0
2025-12-26,10,2025-12-26,00:00:00,1.8333333333333333,0.0
2025-12-26,11,2025-12-26,00:00:00,2.0,0.0
2025-12-26,12,2025-12-26,00:00:00,2.1666666666666665,0.0
2025-12-26,13,2025-12-26,00:00:00,2.3333333333333335,0.0
2025-12-26,14,2025-12-26,00:00:00,2.5,0.0
2025-12-26,15,2025-12-26,00:00:00,2.6666666666666665,0.0
2025-12-26,16,2025-12-26,00:00:00,2.8333333333333335,0.0
2025-12-26,17,2025-12-26,00:00:00,3.0,0.0
2025-12-26,18,2025-12-26,00:00:00,3.1666666666666665,0.0
2025-12-26,19,2025-12-26,00:00:00,3.3333333333333335,0.0
2025-12-26,20,2025-12-26,00:00:00,3.5,0.0
2025-12-26,21,2025-12-26,00:00:00,3.6666666666666665,0.0
2025-12-26,22,2025-12-26,00:00:00,3.8333333333333335,0.0
2025-12-26,23,2025-12-26,00:00:00,4.0,0.0
2025-12-26,24,2025-12-26,00:00:00,4.166666666666667,0.0
2025-12-26,25,2025-12-26,00:00:00,4.333333333333333,0.0
2025-12-26,26,2025-12-26,00:00:00,4.5,0.0
2025-12-26,27,2025-12-26,00:00:00,4.666666666666667,0.0
2025-12-26,28,2025-12-26,00:00:00,4.833333333333333,0.0
2025-12-26,29,2025-12-26,00:00:00,5.0,0.0
2025-12-26,30,2025-12-26,00:00:00,5.166666666666667,0.0
2025-12-26,31,2025-12-26,00:00:00,5.333333333333333,0.0
2025-12-26,32,2025-12-26,00:00:00,5.5,0.0
2025-12-26,33,2025-12-26,00:00:00,5.666666666666667,0.0
2025-12-26,34,2025-12-26,00:00:00,5.833333333333333,0.0
2025-12-26,35,2025-12-26,00:00:00,6.0,0.0
2025-12-26,36,2025-12-26,00:00:00,6.166666666666667,0.0
2025-12-26,37,2025-12-26,00:00:00,6.333333333333333,0.0
2025-12-26,38,2025-12-26,00:00:00,6.5,0.0
2025-12-26,39,2025-12-26,00:00:00,6.666666666666667,0.0
2025-12-26,40,2025-12-26,00:00:00,6.833333333333333,0.0
2025-12-26,41,2025-12-26,06:00:00,1.0,0.0
2025-12-26,42,2025-12-26,06:00:00,1.1666666666666667,247.74159999999998
2025-12-26,43,2025-12-26,06:00:00,1.3333333333333333,495.48319999999995
2025-12-26,44,2025-12-26,06:00:00,1.5,743.2248
2025-12-26,45,2025-12-26,06:00:00,1.6666666666666667,990.9663999999999
2025-12-26,46,2025-12-26,06:00:00,1.8333333333333333,1238.708
2025-12-26,47,2025-12-26,06:00:00,2.0,1486.4496
2025-12-26,48,2025-12-26,06:00:00,2.1666666666666665,1740.2245333333333
2025-12-26,49,2025-12-26,06:00:00,2.3333333333333335,1993.9994666666666
2025-12-26,50,2025-12-26,06:00:00,2.5,2247.7744000000002
2025-12-26,51,2025-12-26,06:00:00,2.6666666666666665,2501.5493333333334
2025-12-26,52,2025-12-26,06:00:00,2.8333333333333335,2755.3242666666665
2025-12-26,53,2025-12-26,06:00:00,3.0,3009.0992
2025-12-26,54,2025-12-26,06:00:00,3.1666666666666665,3269.22935
2025-12-26,55,2025-12-26,06:00:00,3.3333333333333335,3529.3595
2025-12-26,56,2025-12-26,06:00:00,3.5,3789.4896500000004
2025-12-26,57,2025-12-26,06:00:00,3.6666666666666665,4049.6198000000004
2025-12-26,58,2025-12-26,06:00:00,3.8333333333333335,4309.74995
2025-12-26,59,2025-12-26,06:00:00,4.0,4569.8801
2025-12-26,60,2025-12-26,06:00:00,4.166666666666667,4865.470916666667
2025-12-26,61,2025-12-26,06:00:00,4.333333333333333,5161.061733333334
2025-12-26,62,2025-12-26,06:00:00,4.5,5456.652550000001
2025-12-26,63,2025-12-26,06:00:00,4.666666666666667,5752.243366666667
2025-12-26,64,2025-12-26,06:00:00,4.833333333333333,6047.834183333333
2025-12-26,65,2025-12-26,06:00:00,5.0,6343.425
2025-12-26,66,2025-12-26,06:00:00,5.166666666666667,6308.202166666667
2025-12-26,67,2025-12-26,06:00:00,5.333333333333333,6272.979333333334
2025-12-26,68,2025-12-26,06:00:00,5.5,6237.7564999999995
2025-12-26,69,2025-12-26,06:00:00,5.666666666666667,6202.533666666666
2025-12-26,70,2025-12-26,06:00:00,5.833333333333333,6167.310833333333
2025-12-26,71,2025-12-26,06:00:00,6.0,6132.088
2025-12-26,72,2025-12-26,06:00:00,6.166666666666667,5961.794233333333
2025-12-26,73,2025-12-26,06:00:00,6.333333333333333,5791.500466666666
2025-12-26,74,2025-12-26,06:00:00,6.5,5621.2067
2025-12-26,75,2025-12-26,06:00:00,6.666666666666667,5450.912933333333
2025-12-26,76,2025-12-26,06:00:00,6.833333333333333,5280.619166666666
2025-12-26,77,2025-12-26,12:00:00,1.0,5159.7567
2025-12-26,78,2025-12-26,12:00:00,1.1666666666666667,5054.868016666666
2025-12-26,79,2025-12-26,12:00:00,1.3333333333333333,4949.979333333334
2025-12-26,80,2025-12-26,12:00:00,1.5,4845.09065
2025-12-26,81,2025-12-26,12:00:00,1.6666666666666667,4740.2019666666665
2025-12-26,82,2025-12-26,12:00:00,1.8333333333333333,4635.313283333334
2025-12-26,83,2025-12-26,12:00:00,2.0,4530.4246
2025-12-26,84,2025-12-26,12:00:00,2.1666666666666665,4296.762933333333
2025-12-26,85,2025-12-26,12:00:00,2.3333333333333335,4063.101266666667
2025-12-26,86,2025-12-26,12:00:00,2.5,3829.4396
2025-12-26,87,2025-12-26,12:00:00,2.6666666666666665,3595.7779333333337
2025-12-26,88,2025-12-26,12:00:00,2.8333333333333335,3362.116266666667
2025-12-26,89,2025-12-26,12:00:00,3.0,3128.4546
2025-12-26,90,2025-12-26,12:00:00,3.1666666666666665,2861.6239
2025-12-26,91,2025-12-26,12:00:00,3.3333333333333335,2594.7932
2025-12-26,92,2025-12-26,12:00:00,3.5,2327.9625
2025-12-26,93,2025-12-26,12:00:00,3.6666666666666665,2061.1318
2025-12-26,94,2025-12-26,12:00:00,3.8333333333333335,1794.3011
2025-12-26,95,2025-12-26,12:00:00,4.0,1527.4704
2025-12-26,96,2025-12-26,12:00:00,4.166666666666667,1272.8919999999998
2025-12-26,97,2025-12-26,12:00:00,4.333333333333333,1018.3136
2025-12-26,98,2025-12-26,12:00:00,4.5,763.7352
2025-12-26,99,2025-12-26,12:00:00,4.666666666666667,509.1568
2025-12-26,100,2025-12-26,12:00:00,4.833333333333333,254.57839999999987
2025-12-26,101,2025-12-26,12:00:00,5.0,0.0
2025-12-26,102,2025-12-26,12:00:00,5.166666666666667,0.0
2025-12-26,103,2025-12-26,12:00:00,5.333333333333333,0.0
2025-12-26,104,2025-12-26,12:00:00,5.5,0.0
2025-12-26,105,2025-12-26,12:00:00,5.666666666666667,0.0
2025-12-26,106,2025-12-26,12:00:00,5.833333333333333,0.0
2025-12-26,107,2025-12-26,12:00:00,6.0,0.0
2025-12-26,108,2025-12-26,12:00:00,6.166666666666667,0.0
2025-12-26,109,2025-12-26,12:00:00,6.333333333333333,0.0
2025-12-26,110,2025-12-26,12:00:00,6.5,0.0
2025-12-26,111,2025-12-26,12:00:00,6.666666666666667,0.0
2025-12-26,112,2025-12-26,12:00:00,6.833333333333333,0.0
2025-12-26,113,2025-12-26,18:00:00,1.0,0.0
2025-12-26,114,2025-12-26,18:00:00,1.1666666666666667,0.0
2025-12-26,115,2025-12-26,18:00:00,1.3333333333333333,0.0
2025-12-26,116,2025-12-26,18:00:00,1.5,0.0
2025-12-26,117,2025-12-26,18:00:00,1.6666666666666667,0.0
2025-12-26,118,2025-12-26,18:00:00,1.8333333333333333,0.0
2025-12-26,119,2025-12-26,18:00:00,2.0,0.0
2025-12-26,120,2025-12-26,18:00:00,2.1666666666666665,0.0
2025-12-26,121,2025-12-26,18:00:00,2.3333333333333335,0.0
2025-12-26,122,2025-12-26,18:00:00,2.5,0.0
2025-12-26,123,2025-12-26,18:00:00,2.6666666666666665,0.0
2025-12-26,124,2025-12-26,18:00:00,2.8333333333333335,0.0
2025-12-26,125,2025-12-26,18:00:00,3.0,0.0
2025-12-26,126,2025-12-26,18:00:00,3.1666666666666665,0.0
2025-12-26,127,2025-12-26,18:00:00,3.3333333333333335,0.0
2025-12-26,128,2025-12-26,18:00:00,3.5,0.0
2025-12-26,129,2025-12-26,18:00:00,3.6666666666666665,0.0
2025-12-26,130,2025-12-26,18:00:00,3.8333333333333335,0.0
2025-12-26,131,2025-12-26,18:00:00,4.0,0.0
2025-12-26,132,2025-12-26,18:00:00,4.166666666666667,0.0
2025-12-26,133,2025-12-26,18:00:00,4.333333333333333,0.0
2025-12-26,134,2025-12-26,18:00:00,4.5,0.0
2025-12-26,135,2025-12-26,18:00:00,4.666666666666667,0.0
2025-12-26,136,2025-12-26,18:00:00,4.833333333333333,0.0
2025-12-26,137,2025-12-26,18:00:00,5.0,0.0
2025-12-26,138,2025-12-26,18:00:00,5.166666666666667,0.0
2025-12-26,139,2025-12-26,18:00:00,5.333333333333333,0.0
2025-12-26,140,2025-12-26,18:00:00,5.5,0.0
2025-12-26,141,2025-12-26,18:00:00,5.666666666666667,0.0
2025-12-26,142,2025-12-26,18:00:00,5.833333333333333,0.0
2025-12-26,143,2025-12-26,18:00:00,6.0,0.0
2025-12-27,0,2025-12-26,18:00:00,6.166666666666667,0.0
2025-12-27,1,2025-12-26,18:00:00,6.333333333333333,0.0
2025-12-27,2,2025-12-26,18:00:00,6.5,0.0
2025-12-27,3,2025-12-26,18:00:00,6.666666666666667,0.0
2025-12-27,4,2025-12-26,18:00:00,6.833333333333333,0.0
2025-12-27,5,2025-12-27,00:00:00,1.0,0.0
2025-12-27,6,2025-12-27,00:00:00,1.1666666666666667,0.0
2025-12-27,7,2025-12-27,00:00:00,1.3333333333333333,0.0
2025-12-27,8,2025-12-27,00:00:00,1.5,0.0
2025-12-27,9,2025-12-27,00:00:00,1.6666666666666667,0.0
2025-12-27,10,2025-12-27,00:00:00,1.8333333333333333,0.0
2025-12-27,11,2025-12-27,00:00:00,2.0,0.0
2025-12-27,12,2025-12-27,00:00:00,2.1666666666666665,0.0
2025-12-27,13,2025-12-27,00:00:00,2.3333333333333335,0.0
2025-12-27,14,2025-12-27,00:00:00,2.5,0.0
2025-12-27,15,2025-12-27,00:00:00,2.6666666666666665,0.0
2025-12-27,16,2025-12-27,00:00:00,2.8333333333333335,0.0
2025-12-27,17,2025-12-27,00:00:00,3.0,0.0
2025-12-27,18,2025-12-27,00:00:00,3.1666666666666665,0.0
2025-12-27,19,2025-12-27,00:00:00,3.3333333333333335,0.0
2025-12-27,20,2025-12-27,00:00:00,3.5,0.0
2025-12-27,21,2025-12-27,00:00:00,3.6666666666666665,0.0
2025-12-27,22,2025-12-27,00:00:00,3.8333333333333335,0.0
2025-12-27,23,2025-12-27,00:00:00,4.0,0.0
2025-12-27,24,2025-12-27,00:00:00,4.166666666666667,0.0
2025-12-27,25,2025-12-27,00:00:00,4.333333333333333,0.0
2025-12-27,26,2025-12-27,00:00:00,4.5,0.0
2025-12-27,27,2025-12-27,00:00:00,4.666666666666667,0.0
2025-12-27,28,2025-12-27,00:00:00,4.833333333333333,0.0
2025-12-27,29,2025-12-27,00:00:00,5.0,0.0
2025-12-27,30,2025-12-27,00:00:00,5.166666666666667,0.0
2025-12-27,31,2025-12-27,00:00:00,5.333333333333333,0.0
2025-12-27,32,2025-12-27,00:00:00,5.5,0.0
2025-12-27,33,2025-12-27,00:00:00,5.666666666666667,0.0
2025-12-27,34,2025-12-27,00:00:00,5.833333333333333,0.0
2025-12-27,35,2025-12-27,00:00:00,6.0,0.0
2025-12-27,36,2025-12-27,00:00:00,6.166666666666667,0.0
2025-12-27,37,2025-12-27,00:00:00,6.333333333333333,0.0
2025-12-27,38,2025-12-27,00:00:00,6.5,0.0
2025-12-27,39,2025-12-27,00:00:00,6.666666666666667,0.0
2025-12-27,40,2025-12-27,00:00:00,6.833333333333333,0.0
2025-12-27,41,2025-12-27,06:00:00,1.0,0.0
2025-12-27,42,2025-12-27,06:00:00,1.1666666666666667,271.27008333333333
2025-12-27,43,2025-12-27,06:00:00,1.3333333333333333,542.5401666666667
2025-12-27,44,2025-12-27,06:00:00,1.5,813.81025
2025-12-27,45,2025-12-27,06:00:00,1.6666666666666667,1085.0803333333333
2025-12-27,46,2025-12-27,06:00:00,1.8333333333333333,1356.3504166666667
2025-12-27,47,2025-12-27,06:00:00,2.0,1627.6205
2025-12-27,48,2025-12-27,06:00:00,2.1666666666666665,1896.7925166666666
